,text,sentiment,word_count,unique_word_count,stop_word_count,mean_word_length,char_count
18233,behan ab to mujhy ye real m chahiye,Positive,8,8,2,3.5,35
18234,behn apke ghar me mirror h naw tw ek vari apne apko dekh len ap,Neutral,15,15,0,3.2666666666666666,63
18235,kiaa krna h mirror dekh kr bina dekhy bhi mashallah nikalta h,Positive,12,11,3,4.166666666666667,61
18236,lagta h uh ka shanakhti card nhi bana abhi tak jbhi,Neutral,11,11,1,3.727272727272727,51
18237,agr bn bhi gya naa too yaqeen kr us m bhi bht piyari lgaon gi,Positive,15,14,6,3.1333333333333333,61
18238,dil koo behlane k liye khayal achwa h,Neutral,8,8,1,3.75,37
18239,nice apka shop kaha hai....,Neutral,5,5,0,4.6,27
18240,ap ki shop kha hy,Neutral,5,5,2,2.6,17
18241,size bhi btayen,Neutral,3,3,1,4.333333333333333,15
18242,kitne ka yah daras ha,Neutral,5,5,1,3.4,21
18243,kch yd aya,Neutral,3,3,1,2.6666666666666665,10
18244,haan mery dres ki tra hy,Neutral,6,6,3,3.1666666666666665,24
18245,kidr hai shop,Neutral,3,3,1,3.6666666666666665,13
18246,bachoo ki bhi aisi dress hain ten year ki bachi,Neutral,10,9,4,3.8,47
18247,black color main available hai?,Neutral,5,5,1,5.4,31
18248,black me h kya???????,Neutral,4,4,0,4.5,21
18249,bht pyary hsin but stuff ksa hy,Positive,7,7,1,3.5714285714285716,31
18250,mujeh yeh chahiyee ,Neutral,3,3,1,5.333333333333333,19
18251,ok jiyana mangwaty hen,Neutral,4,4,0,4.75,22
18252,sachi mngwarahi ho? ,Neutral,3,3,0,5.666666666666667,20
18253,price kya a eski ???? plzzzzzzz btahe .,Neutral,8,8,2,4.0,39
18254,mjy ya dress chaiay,Neutral,4,4,1,4.0,19
18255,plz is pic oraigal daikhne,Neutral,5,5,1,4.4,26
18256,large size me available hy?,Neutral,5,5,0,4.6,27
18257,cloth kesa h,Neutral,3,3,0,3.3333333333333335,12
18258,8 sal ki girl ka sot mile ga,Neutral,8,8,3,2.625,28
18259,ye stich h ya unstich,Neutral,5,5,1,3.4,21
18260,1300 men? ly lon phr men?,Neutral,6,5,1,3.3333333333333335,25
18261,smal m.ek dress chahy,Neutral,4,4,0,4.5,21
18262,ap k shop kaha h,Neutral,5,5,0,2.4,16
18263,first clr m 2 suit chayn,Neutral,6,6,0,3.1666666666666665,24
18264,ihy tha ghurayun..,Neutral,3,3,1,5.333333333333333,18
18265,mujhi cxn eid ty ehyo wathi aiyun ahin sunny wat athai 6k jo aa puro suit,Neutral,16,16,1,3.625,73
18266,acha ity dis ketry jo payo aa ,Positive,7,7,2,3.2857142857142856,30
18267,ketry jo aa,Positive,3,3,1,3.0,11
18268,1300 log barbad hogye,Negative,4,4,0,4.5,21
18269,stuff me mazo na hundus,Neutral,5,5,1,3.8,23
18270,alhaye marhu ta chitta laga paya aahinkhair aa sutho na hundo stuff ta kam wari khy deye wathandasu ,Neutral,18,17,1,4.555555555555555,100
18271,haa ma b disi kehri khbr stuff khrb huje par dost ghurayo aa disa unjo kiye nikryo,Negative,17,17,1,3.8823529411764706,82
18272,hal sai ahe dis0n tha,Neutral,5,5,1,3.4,21
18273,simi order karwa,Neutral,3,3,0,4.666666666666667,16
18274,agr kharab nikla to ,Negative,4,4,1,4.0,20
18275,nai nai acha lag rha h pic lo in see phr ami je se pocho,Positive,15,14,6,2.8,56
18276,tm mangwao phly ,Neutral,3,3,0,4.333333333333333,16
18277,1300 price ga dress plzz tell itna less ksisy ho sakta ha,Neutral,12,12,2,3.8333333333333335,57
18278,ye chahe muje,Neutral,3,3,0,3.6666666666666665,13
18279,ye kitne ka ha,Neutral,4,4,1,2.75,14
18280,quetta may delvr ho gaaa,Neutral,5,5,1,4.0,24
18281,is ke ilawa konse coloer hai,Neutral,6,6,2,3.8333333333333335,28
18282,in ky price kya hy g,Neutral,6,6,2,2.5,20
18283,wholesale par b dety ho,Neutral,5,5,2,3.8,23
18284,humne order karna hai,Neutral,4,4,2,4.5,21
18285,ketne price hy bohat zabar10,Positive,5,5,1,4.8,28
18286,hum ne dresses lanay hai please call karay,Neutral,8,8,3,4.375,42
18287,03424926847 is par rabta karay please,Neutral,6,6,2,5.333333333333333,37
18288,adres btaye or shop ka,Neutral,5,5,1,3.6,22
18289,black m hn?????,Neutral,3,3,0,4.333333333333333,15
18290,what's py reply b kya kro,Neutral,6,6,1,3.3333333333333335,25
18291,three pec kitny ka h,Neutral,5,5,1,3.2,20
18292,kia yeah three piece hy???aur colours hn,Neutral,7,7,0,4.857142857142857,40
18293,stuff kia hy,Neutral,3,3,1,3.3333333333333335,12
18294,sir 3 saal ki bachi ke lie sot hoga,Neutral,9,9,1,3.0,35
18295,kia price hai,Neutral,3,3,1,3.6666666666666665,13
18296,black color hai s me?,Neutral,5,5,1,3.4,21
18297,hume 2 chahiye.,Neutral,3,3,0,4.333333333333333,15
18298,da kom zai ki de,Neutral,5,5,2,2.4,16
18299,ji muje ye sut chahiye,Neutral,5,5,0,3.6,22
18300,yar jaga sahi buto moje lena hai,Neutral,7,7,1,3.7142857142857144,32
18301,black mai hai ye design,Neutral,5,5,1,3.8,23
18302,ek dena no 5 aur ek 3 paratgeen,Neutral,8,7,1,3.0,31
18303,medium size m mil sakte han,Neutral,6,6,2,3.6666666666666665,27
18304,black mn h ya nh nd any shop in lahore,Neutral,10,10,1,2.9,38
18305,black ma b h kia,Neutral,5,5,0,2.4,16
18306,mujhe chaheya,Neutral,2,2,0,6.0,13
18307,shop kha hi ap ki,Neutral,5,5,2,2.6,17
18308,lahore ma kis markit ma sale ho raha h or size kiya han,Neutral,13,12,4,3.3076923076923075,55
18309,.mujha hafwite ma chahyee,Neutral,4,4,0,5.5,25
18310,kis klisy,Neutral,2,2,1,4.0,9
18311,wasy hi acha lag raha ha,Positive,6,6,3,3.1666666666666665,24
18312,ji lg to rha h,Neutral,5,5,3,2.0,14
18313,mujhe chahye,Neutral,2,2,0,5.5,12
18314,mj born chai ha large sis ma,Neutral,7,7,0,3.142857142857143,28
18315,karachi mea deliver ho sakta hy kia,Neutral,7,7,2,4.142857142857143,35
18316,mje b lana hn,Neutral,4,4,0,2.5,13
18317,pindi ma kaha se mely ga,Neutral,6,6,2,3.1666666666666665,24
18318,apki shop kahan ha,Neutral,4,4,0,3.75,18
18319,phon no band hay or reply,Negative,6,6,1,3.3333333333333335,25
18320,humin chahye kc mily ge,Neutral,5,5,0,3.8,23
18321,2 sot chahye humin,Neutral,4,4,0,3.75,18
18322,mjy do suit chahye,Neutral,4,4,0,3.75,18
18323,sut lena hy,Neutral,3,3,1,3.0,11
18324,meri apni shop ha mujhsy contact kro m bht mal kharedunga agr ap rate aur chez dono sahi den to,Neutral,20,20,3,3.8,95
18325,ap mal chk kr len sai ho to me ap s mngwa lu gi.,Neutral,14,13,3,2.5,48
18326,3000 ka suit hai..pagal bna rhy hain..,Negative,7,7,2,4.571428571428571,38
18327,itna sasta kahan mily....,Neutral,4,4,0,5.5,25
18328,yah sab farad hai ham order py mangwaya tu fazool jarsi k do troozer bhaj dey or tcs wala open b nahi karny dy raha tha hum by open kea parcel tu kuch b nahi that us main yah suit dhyka k parcel k pesy ly k dhoka kar rahy han,Negative,51,42,12,3.4313725490196076,225
18329,kitne ka r iski original pic dikhaen,Neutral,7,7,1,4.285714285714286,36
18330,apk shop kha hm plz say fast,Neutral,7,7,0,3.142857142857143,28
18331,price kia ha plz bataen,Neutral,5,5,0,3.8,23
18332,price keya hai,Neutral,3,3,1,4.0,14
18333,kapre ki guaranty h?,Neutral,4,4,1,4.25,20
18334,mjhe chye inbox karen plz,Neutral,5,5,0,4.2,25
18335,abeeha abeeha abeeha dokan kahan hai,Neutral,6,4,1,5.166666666666667,36
18336,mujhy chahay plz inbox kry,Neutral,5,5,0,4.4,26
18337,tery jesi hna,Neutral,3,3,0,3.6666666666666665,13
18338,wesy b bri eid aa rhi ha ,Positive,7,7,0,2.5714285714285716,25
18339,"yr 1300 ka bht sasta h yr 3pc,delivery k sath 14 ka parh jaega, phr b mehanga ni h",Neutral,19,16,3,3.3684210526315788,82
18340,mehenga to nai hai but pehnogi kub? occasion dress hai casual nai hai,Neutral,13,10,6,4.384615384615385,69
18341,han mje yahi puchna tha k kese occasions pe pehna ja skta h?,Neutral,13,13,4,3.6923076923076925,60
18342,mehendi pe kisi ki,Neutral,4,4,2,3.75,18
18343,acha phr choro,Neutral,3,3,2,4.0,14
18344,school functions wagera m pehan skte hain?,Neutral,7,7,0,5.142857142857143,42
18345,yar as a student pehen skte hain as a teacher nai. uni functions mai b pehna ja skta hai,Neutral,19,17,3,3.6842105263157894,88
18346,saiz kon. sy ha,Neutral,4,4,1,3.0,15
18347,sooo soooo nice katni ki h ya,Positive,7,7,2,3.2857142857142856,29
18348,shop kahan hai?,Neutral,3,3,0,4.333333333333333,15
18349,ap ka number koi pic nhe kurta,Neutral,7,7,2,3.4285714285714284,30
18350,bahi g ap ka what's up number he band ha order kis par karin,Negative,14,14,3,3.357142857142857,60
18351,ye mojy chaye,Neutral,3,3,0,3.6666666666666665,13
18352,number ap ny band rakha ha order kdr karin g,Negative,10,10,1,3.5,44
18353,dhoka ha ye site plx mat len ink products fraud ha sarasur,Negative,12,11,0,3.9166666666666665,58
18354,karhai wale dubatay batan,Neutral,4,4,0,5.5,25
18355,dhoka ha ye site plx mat len ink products fraud ha sarasur,Negative,12,11,0,3.9166666666666665,58
18356,kisi ne koi oder kia ha jis ko order mila ho plz apna experiance share karain ta k pata chal sakay k kapra kesa ha or same chez milti ha ya fake ha.,Neutral,33,30,6,3.515151515151515,148
18357,ku k aj kal online shoping fake hoti ha,Negative,9,9,0,3.4444444444444446,39
18358,me ne kya mangwaya nd kya mila dekhny k laeq nahi,Negative,11,10,3,3.5454545454545454,49
18359,black suit ki code konsa hai,Neutral,6,6,2,3.8333333333333335,28
18360,aur apki shop kahan hai delvry jhan bh hoga 3 din k andr,Negative,13,13,2,3.3846153846153846,56
18361,10 sout chahaiy,Neutral,3,3,0,4.333333333333333,15
18362,2 suit chaheye,Neutral,3,3,0,4.0,14
18363,ksi ny liya hai in sy,Neutral,6,6,3,2.6666666666666665,21
18364,dhoka ha ye site plx mat len ink products fraud ha sarasur,Negative,12,11,0,3.9166666666666665,58
18365,kiya hum nai part pakistan ka ??,Negative,7,7,3,3.7142857142857144,32
18366,ishaque nizamani kashmiri itnay hain k mqm ka apna wing tha pura kashmirino ka or 2seats mqm nay kashmir say jeeti thai ,Neutral,22,20,4,4.454545454545454,120
18367,very good bhai ye youtube bhi upload kren plz,Positive,9,9,1,4.111111111111111,45
18368,video achi hai  ,Positive,3,3,1,4.0,16
18369,but still vote deserves nahe kartay.. ,Negative,6,6,0,5.333333333333333,38
18370,like say kam chalain ,Neutral,4,4,0,4.25,21
18371,pury pakistan main sab say zayda kashmiri karachi main hain par afsos kashmirino ko gadar ya ahsan faramosh tu boldaty hain humary political parties wale par aj tc kisi nay awaz nai uthai,Negative,33,30,10,4.696969696969697,187
18372,marketing seekh hi gae (at last).. ,Neutral,6,6,1,4.833333333333333,35
18373, kiu 14 aug ki thara 5feb banaya jata pakistan main ?? ,Neutral,11,11,3,3.909090909090909,55
18374,kiya seriously pakistani awam ya pakistan kashmirino ko own b karti hai ya phir bus punjab he pakistan??,Negative,18,17,4,4.833333333333333,104
18375,bad mai ilzam sheher ke logon pe lagate ho ke wo ab tak muhajir kiyun hen ,Negative,16,15,4,3.625,74
18376,kabhi apna tasaub nikal ker dekh bhi lia karo agla insan kisko kia samjha raha hai.,Negative,16,16,2,4.25,83
18377,dr afnan sharam karo patwarii pchle 5 sal m yad nahi aya karachi.,Negative,13,13,0,4.076923076923077,65
18378,acahanak muhajjir ki itni izzat itna khayal karachi ka yeh pechlaye 5 saal main su rahey thaye???,Negative,17,17,4,4.764705882352941,97
18379,bx yahi ki qayadat ko kch hosh a jye..,Negative,9,9,3,3.3333333333333335,38
18380,"election qareeb hain karachi ki yaad aa gai, beta lahore ki fikar karo. ",Negative,13,12,3,4.538461538461538,72
18381,abnahi loot ne dain g karachi ka pesa. ,Positive,8,8,3,3.875,39
18382,"kamai karachi aur lage lahore pe, ",Negative,6,6,1,4.666666666666667,34
18383,bc corrupt leader ka corrupt banda..,Negative,6,5,1,5.166666666666667,36
18384,duniya ka 2sra bada city ? ,Neutral,6,6,2,3.5,27
18385,smjh tou gaye hongay aap,Neutral,5,5,1,4.0,24
18386,mera vote pti kay naam....,Positive,5,5,0,4.4,26
18387,vote sirf altaf ka and usne boycott ka kaha hai to boycott that's it,Negative,14,12,4,3.9285714285714284,68
18388,lahore hai karachi us ka shoher hai ,Negative,7,6,4,4.142857142857143,36
18389,very well done.bahat goose bumps ii but hamara vote kitab ko hi hea.,Neutral,13,13,2,4.3076923076923075,68
18390,sara paisa election campaign main laga diya,Negative,7,7,1,5.285714285714286,43
18391,karachi may aman noon league nay nahi army or rangers nay kia hai. ,Positive,13,12,0,4.153846153846154,67
18392,this video was awesome. but vote to imran khan ko hi dunga.,Positive,12,12,3,4.0,59
18393,is video se ap logo ki corruption nhi chup sakti.. sorry no chance this time,Negative,15,15,3,4.133333333333334,76
18394,ch*tia*y duniya ka 6th largest city hai karachi 2nd largest beijing hai.,Negative,12,11,2,5.083333333333333,72
18395,noon league nay as usual sirf credit khod lia hai,Negative,10,10,1,4.0,49
18396,vote nahi dena . but check the advertising skills. bik gaya vote ,Negative,12,11,2,4.416666666666667,65
18397,nice add but vote sirf pti ka hoga ,Positive,8,8,1,3.375,35
18398,bht awla mgr vote k lie ,Positive,6,6,0,3.0,24
18399,vote zaroot dain mgr smooch kr,Positive,6,6,2,4.166666666666667,30
18400,candidate pathan lagta h.,Neutral,4,4,0,5.5,25
18401,main karachi mera vote mqm ,Neutral,5,5,1,4.4,27
18402,or mera vote pti k liye,Neutral,6,6,1,3.0,23
18403,khud e vidoe bnae or post o ke,Neutral,8,8,0,2.875,30
18404,kis ne banai,Neutral,3,3,2,3.3333333333333335,12
18405,ye couple video zra dekhein boy khud e bna raha,Positive,10,10,1,3.8,47
18406,han khud he bana rha hai....,Neutral,6,6,2,3.8333333333333335,28
18407,ap bht bht bht hasen ho,Positive,6,4,1,3.0,23
18408,yh kis movie ka song ha plz plz sed me,Neutral,10,9,2,2.9,38
18409,drama song hai,Neutral,3,3,1,4.0,14
18410,hum dastaan apni sunaye to sunaye kasa ya drd dil ko jo rola raha hain wo bataye kasa ya kasa roug mila kare kis sa ya gila koi fayaad nhi sunta yahan kahan jaye haye rab ve rab jindri hoi ku fana,Negative,42,36,12,3.6904761904761907,196
18411,waisai sab muslim hein buhat baray......,Neutral,6,6,0,5.833333333333333,40
18412,kahien darr toe nahe rahay taqatown sae..... and if this is the reason maula ko kya jawab doe gai,Negative,19,19,5,4.157894736842105,97
18413,yeeah hea alvaaz kisie geir muslim nay bolay hotai ab tak boycott hoe jata heer taraf sae,Negative,17,17,2,4.294117647058823,89
18414,vagebul qatal kay naray chaltai,Negative,5,5,0,5.4,31
18415,dharnay hotai,Negative,2,2,0,6.0,13
18416,molviown ka selaab jama awaam ka selaab nikalta,Negative,8,6,2,5.0,47
18417,baibasie ka alam hai logh burie ki manind chal rahay hein,Negative,11,11,5,4.2727272727272725,57
18418,lanat aisea support per jis ka leader esie gustahi karay,Negative,10,10,1,4.7,56
18419,mjy yaqeen tb ayga jb hm jeet jaygy,Positive,8,8,1,3.5,35
18420,masha allah. zbrdst achievement. pti znda baad,Positive,7,7,0,5.714285714285714,46
18421,mashallah mubarak ho treen sb,Positive,5,5,2,5.0,29
18422,janab tareen sb 1.din jalalpor me bhe day mherbany,Neutral,9,9,1,4.666666666666667,50
18423,lodhran walo yaad ha zimni election me tareen ne baryani ki plate ka tana dea tha dafa kro pti ko is bar b,Negative,23,23,6,3.652173913043478,106
18424,zoog ki 4g diwais 2g ha.,Negative,6,6,1,3.1666666666666665,24
18425,lakhtee laanat zoog,Negative,3,3,0,5.666666666666667,19
18426,sab kah doo,Neutral,3,3,0,3.0,11
18427,janab kpk ma to la nahi saky ab phr sy 90 din chahiye...,Neutral,13,13,4,3.3846153846153846,56
18428,ik to inse wese bh nh darta q k ye iske khalazad bhai hen,Neutral,14,14,1,3.142857142857143,57
18429,yeh sab kam manzur khanzeer ka kam hay peshawar may belor shaheed kia bolchistan may siraj rahsani ko shaheed kia or banu may akram durani par hamla kia. ,Negative,28,23,5,4.5,154
18430,yah manzur khanzeer pakistan may khanna jange shoru karna chahty hay.,Negative,11,11,1,5.363636363636363,69
18431, hum pakistani ak hay.,Positive,4,4,1,4.5,22
18432, manzur khanzeer ka or us ka faltoo koto ka ilaj serf pak army hay    ,Negative,14,12,5,3.7142857142857144,70
18433,shukria tareen sahib,Positive,3,3,0,6.0,20
18434,tareen sb na171 aur pp 247 mein pti k nominated candidates azaad candidates ko support kar rahy hain jo k end of the day party ko hi nuqsan hoga!!,Negative,29,26,8,4.068965517241379,146
18435,waraich sb apny saaath azaad candidate abbasi ko aur gardezi sb apny saaath cheema group ki himayat kar rahy hain jis se sher sawa sher banny k liye tyaaar betha hai!,Neutral,31,27,9,4.387096774193548,166
18436,khan shb please na174 ka bhi round lgaein,Neutral,8,8,2,4.25,41
18437,imran khan sy ek request ha k is election ma jany ka koi fiada nai n league our ppp nay election nai maan na.,Negative,24,22,6,3.5833333333333335,109
18438, to lihaza imran khan ko chahiya k ek press conferrence kary our us ma sari parties k samnay ek demand rakhy k pti saaf shafaf election chah thy ha lehaza saaf shafaf election k lya zaruri ha k 2013 k election ki tahqiqat ki jahy our jin logo nay b 2013 k election ma dhandli ki thy sub ko punishment di jahy our us k bad election ki tarf jaya jahy ...is purpuse k lya,Positive,75,46,11,3.9066666666666667,368
18439,* suprem cout say request ki jahy k ek jit banai jahy jis ki time limit 2 month rakhi jahy .,Neutral,21,18,4,3.4285714285714284,92
18440,* daily media py live tahqeeqat dhekhi jahy,Neutral,8,8,1,4.5,43
18441,* jin logo nay dhandli ki thy unhy sary amm phansi di jahy,Neutral,13,13,3,3.5384615384615383,58
18442,n league + ppp + fazlul rehman + anp + mqm + jamat e islami k supporter sy request ha is post ko share kary warna dramy band kary,Negative,29,24,8,3.4827586206896552,129
18443,allah hamsabko hsan kry,Positive,4,4,0,5.0,23
18444,angel ek to salo bd post vo b asi khofnak . ,Negative,11,11,2,3.0,44
18445,allha apna rehm kre,Positive,4,4,0,4.0,19
18446,o mere bhaio ea videos dekh k kamaka insan ko mout se darao mat .. ,Negative,15,15,2,3.466666666666667,67
18447,qabar ka hall murda or uska allah janta hai bus..,Neutral,10,10,2,4.0,49
18448, agar ap ache amal kar k inteqal kar jao to ap khushi khushi apne qabar khi taiyari karoge na k ase video dekha k logo ko gumrah kar k,Neutral,29,22,6,3.6206896551724137,134
18449,allah ham sab ko qabbr ki azaab se bachay.,Positive,9,9,3,3.7777777777777777,42
18450, allah sub muslims ko apny rehmat ma jaga ata farmaye ameen suma ameen inshallah,Positive,14,13,1,4.714285714285714,80
18451,agr jis k aamal axhy hoon...un k 7 bhii yhi hota ??,Neutral,12,11,1,3.3333333333333335,51
18452,ya allah hum sub ko qabar ke azaab se bachana,Positive,10,10,4,3.6,45
18453,allah hm sbke gunaho ko maaf farmaye.. ,Positive,7,7,1,4.571428571428571,39
18454,or hm sbko kbr ke azabo ke bachaye,Positive,8,7,0,3.375,34
18455,hmesha allah ki rehmat ko yad krna chahye...keu k rehmat sb chezon py haavi hy,Positive,15,14,5,4.266666666666667,78
18456,allah thaallah ham sab p rahem farmay ameen suma ameen,Positive,10,9,0,4.5,54
18457,jo aurat gair mard par apni zinat zaahir karne ke liye daman ghasite,Negative,13,13,3,4.3076923076923075,68
18458,hue chalegi qayamat kedin wo noor se mehrum& andhere me hogi,Negative,11,11,2,4.545454545454546,60
18459,huzoor sallallaho alayhi wasallam farmate hain:-,Positive,6,6,0,7.166666666666667,48
18460,"aye logo, apni aurto kosingarwala libas pahenkar gair mahramo ke samne nikalne se mana karo.",Negative,15,15,2,5.2,92
18461,ye kb release ho rai ha?,Neutral,6,6,1,3.1666666666666665,24
18462,yani hmain b khala g ny bigara hy? ,Negative,8,8,1,3.375,35
18463,zahir hai :d,Neutral,3,3,1,3.3333333333333335,12
18464,kindly apnee compign koo strong karain orr bohat say kaam han kernay walay,Positive,13,13,1,4.769230769230769,74
18465,ahan bhai mehar wajid azeem pp152 ma lare ga,Positive,9,9,1,4.0,44
18466,phr yar  be bhot acha canidate hai,Positive,7,7,3,3.857142857142857,34
18467,aoama pti say request karta hun k na 126 par review karay plz maher wajid is best candidate plzzz ye seat loose mat karo,Positive,24,24,4,4.041666666666667,120
18468,allah apko salamat rakhy,Positive,4,4,0,5.25,24
18469,yra ho manam di ha murad saib da anp darta deer swazi...,Neutral,12,12,1,3.75,56
18470,bike pai swari itni aham nahi ka page pai upload karai.,Negative,11,10,1,4.090909090909091,55
18471,helmet to pehin lo,Neutral,4,4,1,3.75,18
18472,hat jao washal aa rhi hai,Positive,6,6,1,3.3333333333333335,25
18473,laten taba dy,Neutral,3,3,0,3.6666666666666665,13
18474,muraad saeed bai nazar nai aa rahy aaj kl,Positive,9,9,1,3.6666666666666665,41
18475,khan saib niklay pooray pakistan main please app humary umeed ho please,Positive,12,11,2,5.0,71
18476,mery jaan qurban meray leader per,Positive,6,6,0,4.666666666666667,33
18477,poor imran chanday se rah gaya.garbage collector nation,Negative,8,8,1,6.0,55
18478,mashallah. allah pak lambiii umeer day.ameen.. allah nazer say bachay.ameeennn,Positive,10,9,0,6.9,78
18479,khan saib niklay hum app kay saath hai,Positive,8,8,2,3.875,38
18480,nawaz sharif ko baga dia aap ke shukar guzar hain thanks,Positive,11,11,2,4.181818181818182,56
18481,pagal ho app,Negative,3,3,1,3.3333333333333335,12
18482,aur ho saky tu dp b laga ly election tk k liye,Neutral,12,12,4,2.9166666666666665,46
18483,thori dar wait karen inshallah bhar janye gi,Positive,8,8,1,4.625,44
18484,kaha per he ye jlsy,Neutral,5,5,0,3.0,19
18485,swat me aj pti ka jalsa ha,Neutral,7,7,1,2.857142857142857,26
18486,yar jaga chota he,Negative,4,4,0,3.5,17
18487,chair kam hai.,Negative,3,3,0,4.0,14
18488,"president bnty he pury khandan air frineds ko hajj par ly jaya gaya on govt exp, apni salary mein heran kun increment, not pride but messsna",Negative,26,26,3,4.423076923076923,140
18489,or na he politics or is dunia mein interest,Negative,9,8,2,3.888888888888889,43
18490,ye sms wala theek hai na???,Neutral,6,6,2,3.6666666666666665,27
18491,demaghi bemaar log is post pe laughter emoji bhej rhy hain..... -_-,Negative,12,12,3,4.666666666666667,67
18492,aslam bot dhet ha tu b  happy birthday ,Negative,8,8,1,3.75,39
18493,ap log shaadi jaldi ker lo na,Positive,7,7,1,3.2857142857142856,29
18494,hi madam khubsurat smile style ba sab kuch lekin meri rang se dur ho,Positive,14,14,4,3.9285714285714284,68
18495,allha zindagi kary,Positive,3,3,0,5.333333333333333,18
18496,sarah ap bohat achi lag rahi ho,Positive,7,7,2,3.5714285714285716,31
18497,ap bahut hi ziyada khubsurt lug rahi hain g,Positive,9,9,3,3.888888888888889,43
18498,mar hi jaawan yr soo cute sarah,Positive,7,7,1,3.5714285714285716,31
18499,ap muskaraty hovy bahut achi lagti hn allah apko hamesha khush rakhy sarah khan or ap ki zindgi mein sirf khushean hi hon,Positive,23,22,2,4.304347826086956,121
18500,nice bs ap hame bohot achi lagte ap ka drama mre bewafa zbardast,Positive,13,12,1,4.0,64
18501,nhi wo tmhra apna hai,Neutral,5,5,2,3.4,21
18502,kya baat hai aaj kal free ho kya,Neutral,8,7,4,3.125,32
18503,wah behtareen ho buhoth khub haseen or nayab ho,Positive,9,8,2,4.333333333333333,47
18504,boht piyari ho sister,Positive,4,4,1,4.5,21
18505,agha kha hai g,Neutral,4,4,1,2.75,14
18506,hum logo ny 70 salo ma itna loan ni lia jitna ap logo ny 5 sal ma lia hai attaurahman sir .,Negative,22,18,5,3.1818181818181817,91
18507,50 sal be guzar jainge pher be yahe hal hoga,Neutral,10,9,0,3.5,44
18508,as a pti supprter mujhy sharshindagi horahi hy,Negative,8,8,1,4.875,46
18509,koi soch b nahin sakta k itna bay hiss aur bay zamir banda b hi sakta hai tuff hai,Negative,19,15,5,3.3684210526315788,82
18510,lanat patwarion pr,Negative,3,3,0,5.333333333333333,18
18511,120 me pti walon ko jeetnay k liye keemay walay tu dor ki bat saaday naan b denay ki zrorat nhi ha miyan saab k is halqay me last 10 years se jitni development b hoi ha oska credit pti candidate haji ali asgar manda ko jata ha ,Positive,48,40,9,3.7291666666666665,227
18512,2013 k election me b onho ne azad hasiyat se miyan saab k sher ko bhari aksriyat se shakast fash ki thi is bar tu wese hi sher ki halat patli ha,Positive,32,28,10,3.53125,144
18513, jo banda apne area k awam aur is mulk se mukhlis ha allah kren wohi win kre chahay wo kisi b party se ho!,Positive,24,23,7,3.4166666666666665,106
18514,dekhna tmari ma k sath nikah nama hi na nkl ay saly,Negative,12,12,2,3.3333333333333335,51
18515,tum zakat chor,Negative,3,3,0,4.0,14
18516,wo jo apka leader hai jo madina ka kanoon lana chahta hai osy tou islam ke alif bey nahi pta ye nahi janty k hamary mazhab mai kisi ke aib tarashi bhe mna hai os ny jo kia osy oski saza mil rahi hai. ,Negative,44,37,12,3.5454545454545454,200
18517,me noon league ke supporter nahi magar is tarha kisi ko zaleel karna jaez nahi.,Negative,15,15,3,4.333333333333333,79
18518,is ny tou youth ke language kharab kar de. ,Negative,9,9,4,3.7777777777777777,43
18519,na khud ko bat karny ke tameez hai na party members ko.,Negative,12,11,4,3.6666666666666665,55
18520,ab agay dekho reham khan ki kitab me kya kya inkishafat hote ha,Negative,13,12,4,3.923076923076923,63
18521,bahi aj pti walay pp162 man meetha sarbat bant rahy thy do glass piye han man nay  ppp walay roz khanay ki dawat datay han pearl inn hal mian wahan nahi ja sakha abhi tak ,Positive,35,32,5,3.857142857142857,171
18522,pml n to app k samnay aye thi gali banwani thi tahir hameed pakra gaya ,Negative,15,14,5,3.7333333333333334,71
18523,ge khoon leeg aur pti walay ase ochee harktain kartay hain. ,Negative,11,11,1,4.454545454545454,60
18524,labbak ya rasool allah. kay gilson nain sirf pani plya gata hay aur loog gouk dar gouk allah tallah ki raza ki khater aa rahay hain. labbak ya rasool allah.,Positive,30,24,7,4.233333333333333,156
18525,in sub qawaneen ki khilaf warziyan tu imran roxana karta rehta hay.,Negative,12,12,2,4.666666666666667,67
18526,"sawabi k tarakai house main khanay awr baryaneya khilaye jsti hay, jo "" shoorwa wala ,"" k name saray division main mashahoor hay",Positive,23,21,6,4.608695652173913,128
18527,ghazi mumtaz ko shaheed krny waly jannati hain kia?,Negative,9,9,3,4.777777777777778,51
18528,khatmey nabovat sy ghadari krny waly jannati hain kia,Negative,9,9,3,5.0,53
18529,?nawaz shrif k istaqbal ko hajj sy bara kam kahny waly jannati hain kia?,Negative,14,14,3,4.214285714285714,72
18530,"thoora period reh gaya hay pakistan ka, jahil qoom ko kuch period k baad andaza ho jaay ga. ",Negative,18,17,5,4.111111111111111,92
18531,ghar ko aag lagay gee ghar k charaag say.,Negative,9,8,1,3.6666666666666665,41
18532,imran niazi yakatoot ka dehshatghaar. ,Negative,5,5,1,6.6,38
18533,20 afraad ka qateel.,Negative,4,4,1,4.25,20
18534,ground clear kar wa ya ungly se.,Negative,7,7,2,3.7142857142857144,32
18535,punjab mein ground clear kar wa ya.sindh mein bhi.balochistan mein bhi.aur ab yakatoot.laanat laanat,Negative,14,12,2,6.214285714285714,100
